id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
11035,M,1.3125,1.025,0.35,18.80989325,8.7599955,4.52174525,5.386405,9.0
11036,M,1.4625,1.1625,0.375,29.48348,12.48795475,6.010094,8.71747125,10.0
11037,M,1.65,1.25,0.4375,36.117263,16.612807,7.04485075,10.70193625,10.0
11038,M,1.2875,0.975,0.35,21.27629975,10.1774705,4.89028875,4.26659975,9.0
11039,M,1.625,1.25,0.4,36.55668025,16.6411565,8.00873375,9.4970825,11.0
11040,I,1.3125,1.025,0.3625,19.4761065,8.32057825,4.89028875,6.3786375,8.0
11041,F,1.175,0.925,0.3375,12.530479,4.32329875,3.30271675,4.3941725,8.0
11042,F,1.425,1.15,0.4,26.01066625,11.623295,5.14543425,7.37087,8.0
11043,I,1.125,0.85,0.3375,13.56523575,5.71242425,2.4664065,3.98310475,7.0
11044,M,1.5125,1.15,0.4875,31.56716825,12.757275,6.76135575,11.1980525,15.0
11045,F,1.4125,1.1375,0.4875,35.0116325,13.70698325,6.95980225,11.24057675,17.0
11046,F,1.3125,1.0,0.35,20.96445525,9.922325,4.819415,6.23689,8.0
11047,F,1.6375,1.25,0.425,36.55668025,17.0097,8.43397625,10.0640725,10.0
11048,M,1.4375,1.125,0.4,24.6357155,10.67358675,6.23689,7.44174375,13.0
11049,F,1.55,1.175,0.4,29.3417325,12.40290625,6.80388,8.788345,9.0
11050,I,0.6375,0.4625,0.175,2.62232875,1.1056305,0.5953395,0.7087375,5.0
11051,F,1.4625,1.125,0.4125,28.8314415,12.3320325,6.59125875,7.654365,9.0
11052,M,1.4375,1.125,0.35,27.08794725,12.26115875,5.726599,7.37087,10.0
11053,M,1.75,1.375,0.5,49.34230475,20.2131935,9.53960675,14.514944,17.0
11054,F,0.825,0.6375,0.2125,4.86193925,1.587572,0.5953395,1.417475,7.0
11055,F,1.2375,0.9375,0.2875,15.09610875,5.14543425,3.4869885,4.9611625,10.0
11056,I,1.075,0.8125,0.275,12.7856245,5.5848515,2.778251,3.5436875,8.0
11057,I,1.275,1.0125,0.35,21.13455225,9.6671795,4.479221,5.6699,11.0
11058,I,0.525,0.3375,0.1,1.40330025,0.5386405,0.41106775,0.38271825,5.0
11059,M,1.3375,1.1,0.3625,22.5378525,10.4609655,5.8116475,6.87475375,14.0
11060,I,0.9125,0.7125,0.2,6.25106475,2.65067825,1.31825175,1.984465,6.0
11061,F,1.2375,0.9,0.3125,13.39513875,5.0178615,3.3168915,3.96893,7.0
11062,F,1.425,1.1375,0.425,32.0065855,10.149121,6.80388,8.9300925,21.0
11063,F,1.6,1.2125,0.45,37.761534,14.01882775,8.561549,11.3681495,12.0
11064,M,1.575,1.2,0.5125,34.6147395,15.989118,7.27164675,10.0640725,13.0
11065,I,1.175,0.925,0.275,14.04717725,6.2085405,3.01922175,3.75630875,10.0
11066,M,1.5625,1.2375,0.475,37.37881575,17.519991,9.39785925,10.77281,10.0
11067,I,0.1875,0.1375,0.025,0.056699,0.0283495,0.01417475,0.04252425,4.0
11068,M,1.3125,1.1,0.375,24.7491135,11.97766375,5.1879585,6.80388,8.0
11069,I,1.4125,1.1,0.375,23.0481435,11.1413535,5.499803,7.37087,9.0
11070,F,1.1375,0.8875,0.3625,17.33571925,8.561549,4.57844425,4.9611625,8.0
11071,F,1.175,0.9375,0.3125,12.6155275,4.6776675,3.231843,4.819415,11.0
11072,F,1.525,1.2,0.375,36.3157095,16.96717575,8.5331995,9.355335,8.0
11073,F,1.3,1.0375,0.3125,19.901349,9.05766525,4.1673765,5.216308,7.0
11074,M,1.5375,1.2125,0.4125,26.63435525,12.190285,5.40057975,8.50485,11.0
11075,I,1.1875,0.875,0.2875,13.53688625,5.71242425,2.70737725,3.21766825,8.0
11076,F,1.6,1.3125,0.4375,36.85435,13.53688625,8.09378225,12.0485375,24.0
11077,M,1.5125,1.225,0.4375,30.220567,12.757275,6.406987,9.2135875,10.0
11078,F,1.5625,1.25,0.3875,31.3828965,13.154168,7.6827145,9.922325,11.0
11079,M,1.675,1.3,0.45,40.83745475,17.81766075,8.674947,11.7650425,11.0
11080,M,1.3,1.0875,0.45,24.16794875,9.6671795,4.53592,8.3631025,11.0
11081,M,1.6125,1.275,0.475,43.6298805,19.0225145,8.0229085,12.190285,9.0
11082,F,0.9875,0.7875,0.2375,8.23552975,3.89805625,1.4458245,2.6932025,6.0
11083,F,1.775,1.4125,0.4875,49.45570275,20.2131935,11.60912025,17.7184375,20.0
11084,I,1.4125,1.1,0.4125,21.3471735,9.76640275,4.60679375,7.767763,9.0
11085,M,1.3125,1.1,0.3625,21.70154225,8.3064035,4.40834725,6.6621325,11.0
11086,F,1.65,1.3,0.475,41.91473575,16.68368075,9.015141,11.056305,11.0
11087,F,1.5125,1.1875,0.4375,29.426781,13.42348825,5.79747275,8.788345,12.0
11088,M,1.6375,1.3,0.5,42.297454,18.21455375,8.57572375,11.7650425,11.0
11089,M,1.25,1.0125,0.3875,23.7285315,8.88756825,4.8477645,7.2291225,14.0
11090,I,1.2125,0.8875,0.3,16.45688475,6.066793,3.07592075,5.10291,8.0
11091,F,1.675,1.3,0.4625,44.9906565,19.97222275,9.525432,11.1980525,11.0
11092,I,1.225,0.975,0.325,18.01610725,7.92368525,4.1673765,5.5281525,9.0
11093,F,1.6125,1.25,0.4375,38.90968875,16.726205,7.64019025,12.3320325,13.0
11094,I,0.7375,0.5375,0.1875,3.2601925,1.417475,0.80796075,1.03475675,7.0
11095,F,1.525,1.1875,0.375,31.79396425,14.401546,7.767763,8.221355,9.0
11096,I,1.375,1.0625,0.35,20.97863,7.3992195,4.77689075,6.9456275,10.0
11097,I,1.3625,1.05,0.3,23.00561925,14.16057525,5.273007,4.9611625,8.0
11098,I,0.9,0.675,0.25,6.30776375,2.50893075,1.31825175,2.1262125,8.0
11099,I,1.1125,0.8625,0.2625,11.94931425,4.69184225,1.984465,3.8271825,7.0
11100,I,1.025,0.8375,0.275,8.63242275,3.231843,1.8994165,3.40194,10.0
11101,I,1.1875,0.9375,0.35,15.762322,7.257472,3.118445,4.1106775,8.0
11102,M,1.6,1.2,0.3875,33.849303,18.12950525,6.973977,8.901743,11.0
11103,F,1.4875,1.1625,0.4125,28.91649,14.401546,6.350288,8.788345,10.0
11104,M,1.6125,1.25,0.425,36.78347625,13.60776,8.2497045,10.3475675,13.0
11105,M,1.4875,1.1875,0.4375,35.50774875,16.5844575,7.7394135,11.056305,15.0
11106,M,1.1875,0.9,0.25,13.8062065,5.499803,2.608154,3.5436875,9.0
11107,F,1.5,1.2125,0.425,34.5580405,16.9246515,7.824462,9.2135875,11.0
11108,F,1.5,1.1625,0.375,25.92561775,10.489315,5.726599,8.51902475,9.0
11109,F,1.5625,1.2,0.4125,34.529691,16.20173925,7.83863675,8.6465975,10.0
11110,F,1.1,0.8625,0.3375,11.55242125,5.68407475,2.664853,3.8271825,8.0
11111,F,1.675,1.275,0.4625,41.40444475,16.82542825,10.7444605,11.3398,10.0
11112,M,1.325,1.0125,0.375,27.45649075,10.77281,5.216308,8.221355,13.0
11113,M,1.425,1.1,0.3875,23.5017355,10.6877615,4.7910655,6.3786375,12.0
11114,M,1.125,0.875,0.325,13.13999325,6.05261825,2.70737725,3.8271825,8.0
11115,I,1.3875,1.075,0.4125,22.89222125,9.05766525,5.0745605,6.80388,9.0
11116,I,1.3,1.0,0.3125,17.36406875,7.7394135,4.89028875,5.2446575,8.0
11117,F,1.525,1.1875,0.3875,30.674159,13.31009025,5.499803,7.37087,12.0
11118,F,1.5625,1.2375,0.425,36.38658325,16.34348675,8.3064035,11.056305,11.0
11119,F,1.7,1.3,0.475,42.297454,17.463292,10.64523725,10.999606,10.0
11120,F,1.575,1.25,0.3875,31.19862475,13.93377925,6.67630725,9.4970825,12.0
11121,I,1.5,1.2125,0.4125,34.0477495,16.6411565,7.597666,8.50485,14.0
11122,F,1.4375,1.0875,0.3875,25.3728025,9.128539,4.422522,9.4970825,16.0
11123,M,1.4375,1.15,0.3375,27.17299575,14.911837,5.40057975,6.747181,9.0
11124,F,1.2625,1.0,0.3125,20.638436,8.06543275,3.98310475,6.3786375,7.0
11125,I,0.65,0.4875,0.1625,2.494756,0.97805775,0.52446575,0.69456275,7.0
11126,M,1.475,1.125,0.45,31.85066325,12.43125575,7.257472,10.20582,22.0
11127,M,1.4375,1.15,0.3625,26.138239,12.47378,4.86193925,6.80388,9.0
11128,M,1.575,1.2875,0.4125,36.61337925,15.94659375,8.63242275,9.355335,12.0
11129,F,1.6625,1.2875,0.4125,39.859397,17.73261225,9.865626,10.489315,11.0
11130,M,1.4625,1.125,0.4,25.41532675,12.757275,5.34388075,7.087375,12.0
11131,I,0.9375,0.7,0.25,7.257472,3.30271675,1.587572,2.1262125,12.0
11132,M,1.5625,1.2,0.45,35.833768,16.782904,7.767763,8.9300925,9.0
11133,I,0.525,0.375,0.1,1.304077,0.66621325,0.3118445,0.3685435,5.0
11134,M,1.9375,1.425,0.4875,71.0154975,25.78387025,11.89261525,20.5533875,17.0
11135,I,1.575,1.2375,0.4375,35.22425375,15.989118,8.051258,11.3398,13.0
11136,I,0.975,0.75,0.2375,6.56290925,2.82077525,1.57339725,2.1262125,7.0
11137,F,1.3375,1.125,0.375,23.48756075,8.77417025,5.1312595,7.087375,13.0
11138,M,1.375,1.0625,0.3625,21.38969775,7.314171,4.8477645,6.80388,9.0
11139,M,1.4625,1.1625,0.4125,24.6357155,10.4042665,6.30776375,8.6465975,11.0
11140,I,0.8125,0.575,0.1875,4.3374735,1.8427175,1.09145575,1.2757275,6.0
11141,I,1.0875,0.8125,0.275,8.4198015,3.3735905,1.60174675,2.6932025,8.0
11142,I,1.425,1.125,0.325,25.33027825,13.42348825,6.22271525,6.80388,8.0
11143,F,1.3375,1.025,0.375,22.11261,8.09378225,5.783298,6.3219385,9.0
11144,M,1.3,1.025,0.3125,20.184844,9.8372765,4.89028875,5.10291,8.0
11145,I,1.1875,0.9,0.275,14.81261375,7.1157245,2.8066005,3.96893,8.0
11146,I,0.6375,0.4625,0.175,2.2396105,0.963883,0.396893,0.7087375,6.0
11147,I,1.05,0.7875,0.2375,10.149121,4.9611625,1.8994165,2.6932025,8.0
11148,I,0.825,0.625,0.2125,5.31553125,2.19708625,1.09145575,1.70097,6.0
11149,I,1.275,0.975,0.2875,16.11669075,8.80251975,2.93417325,4.40834725,9.0
11150,I,0.7,0.525,0.15,4.20990075,1.0489315,0.52446575,0.850485,7.0
11151,I,1.3625,1.05,0.4125,22.75047375,7.29999625,4.6776675,10.3475675,16.0
11152,F,1.575,1.225,0.4,33.4240605,14.3731965,7.64019025,9.19941275,9.0
11153,I,1.3375,1.025,0.325,17.70426275,7.47009325,4.649318,5.37223025,8.0
11154,M,1.5125,1.225,0.375,32.58775025,15.989118,8.00873375,8.221355,11.0
11155,I,1.0,0.75,0.25,8.9300925,3.855532,1.7293195,2.4097075,6.0
11156,I,0.7375,0.5625,0.175,3.9972795,1.644271,0.83631025,1.13398,5.0
11157,I,0.9,0.675,0.2125,5.08873525,2.721552,0.94970825,1.7293195,6.0
11158,F,1.5,1.15,0.4125,32.0065855,13.551061,7.24329725,7.087375,9.0
11159,F,1.425,1.125,0.3875,23.8986285,9.6104805,4.97533725,7.087375,14.0
11160,M,1.1625,0.8875,0.275,13.36678925,5.6699,3.288542,3.96893,8.0
11161,F,1.6,1.25,0.4625,36.117263,12.40290625,9.07184,11.3398,14.0
11162,I,1.475,1.1875,0.4,25.27357925,9.015141,5.896696,7.7961125,14.0
11163,I,1.175,0.9125,0.3125,13.9196045,6.02426875,2.891649,4.252425,7.0
11164,M,1.2875,1.0125,0.3125,20.05727125,8.0796075,4.309124,5.953395,10.0
11165,I,1.375,1.0625,0.3375,23.26076475,9.979024,5.8683465,6.0951425,8.0
11166,M,1.5125,1.175,0.3625,26.12406425,13.16834275,6.010094,7.01650125,10.0
11167,M,1.7,1.3375,0.475,50.8306535,19.220961,11.15552825,14.17475,13.0
11168,I,0.7875,0.575,0.1875,4.2807745,1.6726205,0.94970825,1.2757275,6.0
11169,M,1.5,1.175,0.3625,33.26813825,14.47241975,7.200773,8.0796075,10.0
11170,M,1.6125,1.2,0.4,36.78347625,17.10892325,7.767763,9.63883,11.0
11171,I,1.125,0.8375,0.275,11.89261525,4.9611625,2.65067825,3.8271825,8.0
11172,M,1.3375,1.025,0.3375,18.78154375,7.10154975,4.989512,5.6699,10.0
11173,F,1.4625,1.125,0.4375,31.39707125,11.29727575,6.973977,9.128539,10.0
11174,M,1.6,1.2125,0.4125,35.4652245,20.79435825,8.60407325,9.355335,9.0
11175,I,0.8875,0.6625,0.2375,6.93145275,2.82077525,1.7860185,2.551455,8.0
11176,I,1.3125,1.0,0.3375,17.95940825,6.64795775,4.025629,6.3786375,8.0
11177,M,1.675,1.2625,0.4125,36.85435,17.4349425,6.64795775,9.07184,11.0
11178,I,0.6375,0.4875,0.1375,2.16873675,0.793786,0.510291,0.7087375,4.0
11179,I,1.175,0.875,0.3125,13.31009025,6.0384435,3.0900955,4.1106775,9.0
11180,M,1.7625,1.35,0.5,53.4388075,25.3161035,11.623295,14.17475,10.0
11181,F,1.475,1.1875,0.3875,27.6974615,12.8990225,5.329706,7.89533575,9.0
11182,F,1.5125,1.2125,0.425,31.9498865,12.94154675,6.53455975,11.90679,16.0
11183,F,1.4375,1.125,0.3375,26.2232875,10.77281,5.159609,8.3631025,16.0
11184,I,1.025,0.75,0.2375,8.618248,3.6570855,2.0128145,2.70737725,8.0
11185,I,1.0,0.775,0.25,8.9300925,3.7137845,1.60174675,2.26796,7.0
11186,M,1.55,1.2125,0.4,34.23202125,15.8473705,8.5898985,9.355335,12.0
11187,M,1.3125,1.025,0.3,19.17843675,8.9300925,4.139027,5.0745605,8.0
11188,M,1.45,1.0875,0.375,22.41027975,10.035723,4.5075705,6.3786375,9.0
11189,M,1.4125,1.1125,0.4,24.93338525,8.34892775,5.82582225,7.93786,10.0
11190,I,0.925,0.6875,0.2,8.77417025,5.62737575,1.82854275,1.644271,6.0
11191,M,1.625,1.3125,0.375,37.32211675,15.932419,6.98815175,11.3398,10.0
11192,M,1.5,1.1875,0.3625,28.39202425,14.35902175,5.8683465,7.5126175,10.0
11193,F,1.375,1.125,0.4,31.18445,10.432616,6.4353365,10.77281,13.0
11194,M,1.45,1.1625,0.4125,30.57493575,12.82814875,7.767763,7.767763,14.0
11195,M,1.2875,0.9625,0.3,18.72484475,6.76135575,4.876114,5.386405,9.0
11196,I,1.0375,0.825,0.2,9.34116025,4.46504625,1.97029025,2.26796,7.0
11197,I,1.175,0.8875,0.3125,13.90542975,6.67630725,3.01922175,3.96893,7.0
11198,I,1.175,0.875,0.35,14.69921575,6.98815175,3.01922175,4.1106775,10.0
11199,M,1.7,1.3125,0.4375,41.900561,18.9091165,10.546014,10.0640725,9.0
11200,I,0.875,0.6625,0.1875,5.3013565,2.26796,1.14815475,1.8427175,6.0
11201,F,1.4375,1.15,0.3875,27.03124825,13.5794105,6.78970525,6.6621325,8.0
11202,F,1.3,1.0125,0.375,21.3471735,10.8578585,4.2807745,7.2291225,12.0
11203,I,1.1875,0.925,0.2875,13.5794105,5.65572525,2.87747425,3.175144,8.0
11204,F,1.3125,1.0,0.3125,20.87940675,8.4198015,5.0745605,6.0951425,9.0
11205,M,1.5875,1.25,0.3875,34.529691,16.896302,6.577084,8.6465975,11.0
11206,I,1.225,0.95,0.3,15.365429,6.9456275,3.061746,4.7343665,8.0
11207,I,1.25,0.95,0.3,13.56523575,5.37223025,3.01922175,3.69960975,7.0
11208,F,1.575,1.25,0.4,32.034935,15.80484625,6.123492,9.355335,9.0
11209,M,1.575,1.2125,0.4375,37.15201975,16.44271,7.98038425,11.4815475,20.0
11210,I,0.6875,0.4875,0.15,2.8066005,1.03475675,0.5953395,0.850485,6.0
11211,M,1.45,1.1625,0.4125,30.71668325,10.829509,6.7755305,10.0640725,13.0
11212,F,1.275,1.0125,0.35,22.509503,10.6310625,4.932813,5.386405,10.0
11213,M,1.675,1.3,0.4125,37.32211675,17.78931125,8.68912175,10.20582,11.0
11214,I,0.9625,0.7375,0.2625,7.92368525,3.47281375,1.63009625,2.36718325,6.0
11215,M,1.375,1.0875,0.3625,22.92057075,11.12717875,4.2807745,6.23689,8.0
11216,M,1.35,1.0875,0.375,24.67823975,8.91591775,4.422522,7.2291225,14.0
11217,F,1.525,1.1875,0.375,31.02852775,14.5999925,6.2652395,8.788345,10.0
11218,M,1.75,1.4375,0.475,64.4384135,31.0427025,11.0846545,17.349894,18.0
11219,F,1.5375,1.2375,0.4625,31.6096925,11.623295,6.87475375,10.489315,19.0
11220,M,1.5,1.175,0.4125,31.467945,11.49572225,6.2085405,9.07184,14.0
11221,F,1.6375,1.2875,0.4,37.98833,17.08057375,7.98038425,9.355335,11.0
11222,F,1.4,1.1,0.4,26.80445225,13.2392165,5.216308,6.56290925,8.0
11223,I,1.35,1.0375,0.4,20.76600875,8.32057825,4.3374735,7.37087,10.0
11224,F,1.4125,1.1,0.3875,25.10348225,11.679994,5.40057975,5.5281525,10.0
11225,M,1.45,1.1125,0.375,28.64716975,12.133586,6.80388,7.5126175,11.0
11226,F,1.6375,1.425,0.4875,40.78075575,17.93105875,7.47009325,15.4504775,15.0
11227,F,1.5375,1.2,0.4125,31.75144,12.28950825,7.07320025,9.355335,12.0
11228,I,0.5125,0.3875,0.1125,1.23320325,0.35436875,0.18427175,0.3118445,4.0
11229,M,1.525,1.2125,0.375,33.89182725,18.83824275,6.13766675,7.93786,9.0
11230,F,1.125,0.8875,0.2625,13.8062065,5.953395,3.0333965,3.8271825,9.0
11231,F,1.3,1.0,0.3125,16.65533125,7.52679225,4.025629,4.819415,9.0
11232,M,1.3,1.0,0.325,24.50814275,11.69416875,5.76912325,6.87475375,8.0
11233,I,1.45,1.1125,0.3375,22.92057075,10.432616,5.14543425,7.78193775,11.0
11234,F,1.5,1.1375,0.4125,30.4190135,12.65805175,6.30776375,9.355335,13.0
11235,M,1.5625,1.2,0.4125,30.5324115,14.04717725,6.917278,8.788345,11.0
11236,M,1.85,1.425,0.55,70.8454005,26.26581175,12.47378,13.60776,11.0
11237,I,0.9625,0.7625,0.2625,8.40562675,3.855532,1.8994165,2.67902775,7.0
11238,I,0.9625,0.7625,0.25,8.9300925,4.252425,1.70097,2.9199985,7.0
11239,I,0.6,0.45,0.15,2.438057,0.97805775,0.52446575,0.7087375,5.0
11240,I,0.925,0.6875,0.25,7.994559,3.55786225,1.74349425,2.05533875,6.0
11241,I,0.875,0.6625,0.2125,5.0745605,2.7499015,1.190679,1.8427175,7.0
11242,M,1.25,0.9375,0.3375,19.23513575,6.98815175,3.685435,5.9250455,16.0
11243,I,0.9625,0.7625,0.225,7.81028725,3.50116325,2.0128145,2.4097075,7.0
11244,I,0.7375,0.5375,0.175,3.92640575,1.4458245,0.63786375,1.13398,5.0
11245,M,1.875,1.425,0.525,62.21297775,34.926584,13.62193475,15.30873,8.0
11246,M,1.1625,0.875,0.275,11.7650425,5.74077375,2.48058125,3.8271825,10.0
11247,I,1.1,0.875,0.3,11.77921725,5.499803,2.664853,3.685435,6.0
11248,I,1.1875,0.975,0.3125,16.31513725,7.35669525,2.721552,4.53592,9.0
11249,M,1.525,1.2125,0.375,32.07745925,12.0485375,6.3219385,8.6465975,15.0
11250,F,1.7125,1.35,0.5,44.338618,20.73765925,10.70193625,12.360382,10.0
11251,F,1.275,1.0,0.3125,17.02387475,6.7755305,4.025629,5.2446575,7.0
11252,M,1.5125,1.1875,0.375,32.89959475,14.061352,6.4353365,9.4970825,16.0
11253,M,1.65,1.275,0.5125,48.477645,15.63474925,10.432616,16.44271,12.0
11254,I,1.2,0.95,0.3,16.68368075,7.7394135,3.18931875,4.7343665,8.0
11255,I,0.9625,0.725,0.2125,6.577084,3.35941575,1.17650425,1.984465,7.0
11256,F,1.5,1.1875,0.4,30.4190135,14.69921575,6.27941425,8.164656,10.0
11257,M,1.325,1.025,0.325,22.89222125,7.29999625,5.783298,7.087375,13.0
11258,M,1.5625,1.275,0.4,35.19590425,15.762322,7.654365,8.74582075,12.0
11259,I,0.6375,0.475,0.175,2.26796,0.8788345,0.396893,0.7087375,6.0
11260,F,1.5875,1.2625,0.475,40.41221225,12.587178,9.6104805,13.891255,23.0
11261,I,0.9125,0.675,0.2125,7.1157245,3.061746,1.417475,1.984465,6.0
11262,F,1.6875,1.375,0.5125,43.1762885,17.19397175,11.55242125,12.6155275,10.0
11263,M,1.5875,1.25,0.4625,38.11590275,16.4710595,7.881161,13.60776,21.0
11264,M,1.4125,1.075,0.375,24.720764,9.08601475,4.8477645,7.087375,9.0
11265,M,1.375,1.025,0.375,23.17571625,9.62465525,5.68407475,6.0951425,14.0
11266,I,1.025,0.8,0.25,10.41844125,4.40834725,1.82854275,2.6932025,8.0
11267,I,0.5125,0.375,0.1375,2.28213475,1.247378,0.52446575,0.4252425,5.0
11268,I,1.1625,0.8625,0.275,12.0485375,4.649318,2.5231055,3.21766825,8.0
11269,I,1.3875,1.075,0.45,23.43086175,10.6877615,4.26659975,6.463686,9.0
11270,M,1.625,1.3,0.5125,42.297454,16.20173925,9.015141,12.757275,24.0
11271,M,1.5625,1.2,0.4125,32.98464325,15.35125425,7.35669525,8.9300925,10.0
11272,I,1.35,1.0125,0.3,17.53416575,8.561549,3.175144,5.2446575,7.0
11273,M,1.4125,1.1,0.35,28.91649,13.60776,5.08873525,6.87475375,10.0
11274,I,1.275,0.9625,0.3625,18.58309725,8.34892775,4.53592,4.9611625,15.0
11275,F,1.2125,0.925,0.3125,15.87572,6.5487345,3.912231,5.2446575,12.0
11276,M,1.225,0.9375,0.325,14.004653,5.7549485,3.33106625,4.252425,9.0
11277,F,1.525,1.2375,0.475,40.766581,11.736693,8.32057825,10.6310625,22.0
11278,F,1.375,1.075,0.325,19.447757,7.824462,3.92640575,5.953395,21.0
11279,I,1.2,0.9375,0.3125,16.4143605,8.12213175,3.061746,4.43669675,8.0
11280,F,1.3125,1.025,0.325,22.75047375,9.128539,4.91863825,5.6699,10.0
11281,F,1.4125,1.0625,0.4125,22.5378525,10.149121,5.8116475,5.8116475,7.0
11282,M,1.3875,1.075,0.3875,22.9914445,10.90038275,4.3941725,6.80388,11.0
11283,F,1.3625,1.0375,0.3625,21.38969775,7.75358825,4.89028875,6.80388,10.0
11284,M,1.475,1.15,0.3625,26.2232875,10.81533425,6.25106475,7.7961125,13.0
11285,F,1.4125,1.075,0.3875,23.28911425,10.95708175,4.5075705,6.6621325,11.0
11286,M,1.375,1.0375,0.3625,23.91280325,10.6877615,5.00368675,6.13766675,10.0
11287,I,0.8125,0.6375,0.1875,4.2240755,1.68679525,0.86465975,1.26155275,5.0
11288,I,0.775,0.5625,0.175,3.40194,1.20485375,0.75126175,0.9922325,6.0
11289,F,1.4,1.0625,0.3375,24.73493875,9.87980075,5.3013565,8.0796075,10.0
11290,I,1.4875,1.1375,0.375,30.0221205,9.525432,4.3941725,10.6310625,23.0
11291,M,1.5,1.2125,0.4625,30.900955,13.097469,7.01650125,8.788345,9.0
11292,F,1.4,1.0875,0.375,25.51455,12.927372,5.499803,6.80388,8.0
11293,F,1.625,1.3125,0.45,41.23434775,16.8112535,9.00096625,11.4815475,15.0
11294,F,1.625,1.3125,0.425,41.80133775,19.504456,9.76640275,11.623295,11.0
11295,F,1.775,1.375,0.5125,54.7428845,23.11901725,11.60912025,16.0174675,17.0
11296,I,1.0,0.8375,0.2625,10.95708175,4.592619,2.438057,3.118445,7.0
11297,F,1.4125,1.125,0.3375,27.499015,11.12717875,5.216308,8.50485,19.0
11298,I,1.1625,0.9,0.3,14.118051,6.293589,3.3735905,4.53592,7.0
11299,I,0.9625,0.7,0.2375,7.10154975,3.75630875,1.927766,2.1262125,6.0
11300,I,0.925,0.6875,0.2125,6.76135575,2.6932025,1.45999925,1.8427175,6.0
11301,M,1.575,1.225,0.3875,31.56716825,14.7133905,6.76135575,8.9300925,11.0
11302,M,1.3,1.0375,0.35,21.47474625,7.86698625,3.98310475,7.2291225,9.0
11303,M,1.8,1.4375,0.5625,52.7017205,22.055911,13.19669225,15.1669825,14.0
11304,M,1.4625,1.1875,0.45,30.0221205,12.00601325,6.56290925,9.2135875,10.0
11305,I,0.9625,0.7375,0.25,7.72523875,3.04757125,1.85689225,2.36718325,9.0
11306,M,1.1875,0.9375,0.3125,12.984071,5.443104,2.9199985,4.3941725,10.0
11307,M,1.4875,1.2,0.4125,27.612413,12.303683,5.4714535,8.0796075,9.0
11308,M,1.6,1.2625,0.425,38.612019,17.73261225,8.4765005,10.489315,10.0
11309,M,1.575,1.275,0.525,38.42774725,17.179797,7.4559185,11.056305,8.0
11310,F,1.325,1.075,0.325,20.53921275,9.3269855,5.23048275,6.80388,10.0
11311,F,1.5125,1.175,0.4125,28.73221825,10.90038275,6.76135575,8.788345,12.0
11312,F,1.2125,0.8875,0.3125,13.551061,5.82582225,2.87747425,3.8271825,8.0
11313,F,1.7,1.35,0.475,45.68521925,17.179797,9.015141,14.21727425,12.0
11314,I,0.525,0.3125,0.1375,1.45999925,0.4819415,0.35436875,0.4252425,4.0
11315,I,1.2125,0.875,0.375,15.6205745,6.36446275,3.84135725,5.2446575,9.0
11316,M,0.7875,0.6125,0.2,4.9611625,1.65844575,1.17650425,1.417475,10.0
11317,I,1.1125,0.8375,0.2625,11.396499,5.91087075,2.36718325,3.8271825,8.0
11318,M,1.4625,1.125,0.3875,27.45649075,12.643877,6.2652395,7.35669525,9.0
11319,F,1.5625,1.2125,0.4375,36.86852475,17.1514475,7.38504475,10.61688775,10.0
11320,I,1.15,0.875,0.325,17.4349425,7.654365,3.288542,4.9611625,8.0
11321,F,1.4375,1.1375,0.375,26.705229,11.8784405,5.03203625,6.9456275,8.0
11322,F,1.4875,1.3,0.4375,35.777069,11.35397475,7.767763,12.0485375,13.0
11323,M,1.4625,1.1625,0.4,29.10076175,12.00601325,6.80388,7.5126175,9.0
11324,F,1.325,1.025,0.3875,19.97222275,8.1930055,4.4508715,6.23689,10.0
11325,M,1.5125,1.175,0.3875,34.79901125,16.31513725,7.7394135,7.767763,9.0
11326,M,1.5375,1.2,0.475,38.85298975,17.08057375,7.4559185,11.41067375,14.0
11327,F,1.5,1.1875,0.425,29.95124675,13.13999325,7.597666,7.5126175,9.0
11328,M,1.45,1.125,0.375,23.71435675,11.1980525,5.40057975,7.087375,8.0
11329,F,1.5875,1.2125,0.4375,34.941331,15.77649675,9.412034,10.3475675,11.0
11330,I,1.175,0.9375,0.325,14.81261375,6.64795775,3.18931875,4.6776675,9.0
11331,F,1.2,0.925,0.3,18.597272,9.525432,3.7137845,4.819415,8.0
11332,F,1.7375,1.375,0.4875,52.12055575,21.829115,11.52407175,14.5999925,11.0
11333,M,1.5125,1.175,0.375,28.689694,12.7289255,5.9250455,7.7961125,11.0
11334,M,1.7,1.275,0.4375,42.2124055,15.478827,9.82310175,11.056305,14.0
11335,M,1.475,1.15,0.375,26.7902775,12.51630425,5.8683465,8.0796075,9.0
11336,F,1.7125,1.3125,0.475,42.410852,20.14231975,9.14271375,11.3398,8.0
11337,M,1.55,1.175,0.45,38.215126,16.045817,9.8372765,10.6310625,12.0
11338,F,1.3125,1.0625,0.3625,21.72989175,9.05766525,5.2446575,6.80388,10.0
11339,I,1.2625,0.9875,0.3125,18.767369,8.1930055,4.2807745,4.6776675,8.0
11340,I,0.8375,0.625,0.1875,5.10291,2.11203775,0.89300925,1.8427175,7.0
11341,M,1.4375,1.1125,0.4,24.73493875,9.87980075,5.10291,7.7961125,14.0
11342,F,1.725,1.35,0.45,47.18774275,20.68096025,10.149121,12.45960525,11.0
